9309;_signature;int SetScrollPos(HWND, int, int, BOOL)
21071;_signature;DWORD DeletePrinterDataW(HANDLE, LPWSTR)
8907;_signature;BOOL GetWindowPlacement(HWND, WINDOWPLACEMENT*)
17045;_signature;NDR_SCONTEXT NDRSContextUnmarshallEx(RPC_BINDING_HANDLE, void*, unsigned long int)
14483;_signature;BOOL CryptAcquireContextW(HCRYPTPROV*, LPCWSTR, LPCWSTR, DWORD, DWORD)
29801;_signature;int getc(FILE*)
9142;_signature;HMENU LoadMenuIndirectW(const MENUTEMPLATEW*)
9108;typetag;struct
22691;typetag;struct
10665;_signature;DWORD GetConsoleProcessList(LPDWORD, DWORD)
3199;_signature;DWORD RtlRunOnceComplete(PRTL_RUN_ONCE, DWORD, PVOID)
7313;_signature;BOOL LineDDA(int, int, int, int, LINEDDAPROC, LPARAM)
12412;typetag;struct
12001;_signature;MMRESULT mixerGetLineControlsW(HMIXEROBJ, LPMIXERLINECONTROLSW, DWORD)
16992;_signature;DWORD QueryRecoveryAgentsOnEncryptedFile(LPCWSTR, PENCRYPTION_CERTIFICATE_HASH_LIST*)
17552;typetag;struct
16537;typetag;struct
28699;_signature;HRESULT OleCreateLink(LPMONIKER, const IID*const , DWORD, LPFORMATETC, LPOLECLIENTSITE, LPSTORAGE, LPVOID*)
28019;typetag;struct
30009;_signature;int _fseeki64_nolock(FILE*, long long int, int)
9666;_signature;DWORD GetGuiResources(HANDLE, DWORD)
21038;_signature;DWORD StartDocPrinterA(HANDLE, DWORD, LPBYTE)
32196;typetag;struct
28866;_signature;BOOL GetOpenFileNameA(LPOPENFILENAMEA)
8093;typetag;struct
18352;typetag;struct
30774;_signature;intptr_t _wspawnv(int, const wchar_t*, const wchar_t*const *)
5767;typetag;enum
32202;typetag;struct
10824;_signature;LSTATUS RegUnLoadKeyW(HKEY, LPCWSTR)
32806;typetag;struct
29964;_signature;int _swprintf(wchar_t*, const wchar_t*, ...)
10694;_signature;DWORD VerFindFileW(DWORD, LPCWSTR, LPCWSTR, LPCWSTR, LPWSTR, PUINT, LPWSTR, PUINT)
3984;typetag;struct
25171;typetag;struct
34716;typetag;struct
4683;_signature;BOOL RequestDeviceWakeup(HANDLE)
6360;typetag;struct
9160;_signature;int GetMenuItemCount(HMENU)
30189;typetag;struct
5929;_signature;DWORD ReadThreadProfilingData(HANDLE, DWORD, PPERFORMANCE_DATA)
7200;_signature;int GetTextCharset(HDC)
21032;_signature;BOOL GetPrintProcessorDirectoryA(LPSTR, LPSTR, DWORD, LPBYTE, DWORD, LPDWORD)
4688;_signature;DWORD SetFilePointer(HANDLE, LONG, PLONG, DWORD)
5037;_signature;void DeleteProcThreadAttributeList(LPPROC_THREAD_ATTRIBUTE_LIST)
31049;_signature;size_t _msize_dbg(void*, int)
4813;_signature;BOOL FileEncryptionStatusW(LPCWSTR, LPDWORD)
26843;_signature;void IBindStatusCallbackEx_RemoteGetBindInfoEx_Stub(IRpcStubBuffer*, IRpcChannelBuffer*, PRPC_MESSAGE, DWORD*)
31776;_signature;INT getnameinfo(const SOCKADDR*, socklen_t, PCHAR, DWORD, PCHAR, DWORD, INT)
14584;typetag;struct
12870;_signature;RPC_STATUS RpcServerRegisterIf(RPC_IF_HANDLE, UUID*, void*)
5913;_signature;DWORD GetFinalPathNameByHandleW(HANDLE, LPWSTR, DWORD, DWORD)
26592;typetag;struct
8280;_signature;PROC wglGetProcAddress(LPCSTR)
4278;typetag;struct
19092;typetag;struct
30914;typetag;struct
660;_signature;wchar_t* wcsdup(const wchar_t*)
4352;_signature;LONGLONG InterlockedOr64(volatile LONGLONG*, LONGLONG)
7948;typetag;struct
5622;_signature;BOOL TerminateJobObject(HANDLE, UINT)
4654;_signature;BOOL LockFile(HANDLE, DWORD, DWORD, DWORD, DWORD)
9007;_signature;LPWSTR CharUpperW(LPWSTR)
28268;_signature;INT SysReAllocStringLen(BSTR*, const OLECHAR*, unsigned int)
12239;typetag;struct
16181;_signature;BOOL CertSetCertificateContextProperty(PCCERT_CONTEXT, DWORD, DWORD, const void*)
1268;typetag;struct
17047;_signature;void RpcSsDestroyClientContext(void**)
18869;typetag;struct
17495;_signature;void NdrFullPointerXlatFree(PFULL_PTR_XLAT_TABLES)
29509;_signature;BOOL StartServiceA(SC_HANDLE, DWORD, LPCSTR*)
22944;typetag;struct
16479;_signature;BOOL CryptDecryptMessage(PCRYPT_DECRYPT_MESSAGE_PARA, const BYTE*, DWORD, BYTE*, DWORD*, PCCERT_CONTEXT*)
30691;_signature;int WSASendDisconnect(SOCKET, LPWSABUF)
29011;_signature;BOOL ChooseFontA(LPCHOOSEFONTA)
4612;_signature;BOOL WriteProcessMemory(HANDLE, LPVOID, LPCVOID, SIZE_T, SIZE_T*)
34832;_signature;ULONG TcSetFlowA(LPSTR, LPGUID, ULONG, PVOID)
22915;typetag;struct
6968;typetag;struct
30998;_signature;int _cwprintf_p_l(const wchar_t*, _locale_t, ...)
27084;typetag;struct
5026;typetag;enum
4857;_signature;BOOL WriteFileEx(HANDLE, LPCVOID, DWORD, LPOVERLAPPED, LPOVERLAPPED_COMPLETION_ROUTINE)
16366;_signature;PCERT_EXTENSION CertFindExtension(LPCSTR, DWORD, CERT_EXTENSION[]const )
27205;typetag;struct
29889;_signature;int _scprintf_l(const char*, _locale_t, ...)
15926;typetag;struct
15932;typetag;union
13297;_signature;RPC_STATUS I_RpcServerUseProtseq2W(RPC_WSTR, RPC_WSTR, unsigned int, void*, void*)
3031;typetag;struct
8178;typetag;struct
16195;_signature;PCCRL_CONTEXT CertCreateCRLContext(DWORD, const BYTE*, DWORD)
6439;typetag;struct
22827;typetag;enum
3846;typetag;struct
3855;typetag;union
3858;typetag;struct
23676;_signature;HRESULT CreateGenericComposite(LPMONIKER, LPMONIKER, LPMONIKER*)
5180;_signature;HANDLE CreateFileTransactedA(LPCSTR, DWORD, DWORD, LPSECURITY_ATTRIBUTES, DWORD, DWORD, HANDLE, HANDLE, PUSHORT, PVOID)
27844;typetag;struct
16476;_signature;HCERTSTORE CryptGetMessageCertificates(DWORD, HCRYPTPROV_LEGACY, DWORD, const BYTE*, DWORD)
24653;typetag;struct
24671;typetag;enum
10559;typetag;struct
23347;_signature;void HICON_UserFree64(unsigned long int*, HICON*)
28626;_signature;HRESULT LoadTypeLib(LPCOLESTR, ITypeLib**)
27397;typetag;struct
4835;_signature;HFILE _lcreat(LPCSTR, int)
22321;typetag;struct
9404;_signature;BOOL ClientToScreen(HWND, LPPOINT)
3234;typetag;struct
8526;_signature;BOOL SetUserObjectSecurity(HANDLE, PSECURITY_INFORMATION, PSECURITY_DESCRIPTOR)
9840;typetag;struct
8795;_signature;BOOL GetMessageW(LPMSG, HWND, UINT, UINT)
19643;_signature;LONG SCardListInterfacesA(SCARDCONTEXT, LPCSTR, LPGUID, LPDWORD)
11689;_signature;UINT midiOutGetNumDevs()
3336;typetag;struct
22222;typetag;struct
30797;_signature;intptr_t spawnlpe(int, const char*, const char*, ...)
10395;_signature;BOOL EnumDateFormatsA(DATEFMT_ENUMPROCA, LCID, DWORD)
5374;_signature;BOOL IsValidAcl(PACL)
16345;_signature;BOOL CertCompareCertificate(DWORD, PCERT_INFO, PCERT_INFO)
34262;typetag;enum
17345;_signature;unsigned char* NdrSimpleStructUnmarshall(PMIDL_STUB_MESSAGE, unsigned char**, PFORMAT_STRING, unsigned char)
10435;_signature;BOOL EnumSystemLanguageGroupsA(LANGUAGEGROUP_ENUMPROCA, DWORD, LONG_PTR)
17599;typetag;enum
21206;_signature;BOOL XcvDataW(HANDLE, PCWSTR, PBYTE, DWORD, PBYTE, DWORD, PDWORD, PDWORD)
21572;_signature;void swab(char*, char*, int)
4493;_signature;void FatalExit(int)
969;typetag;struct
29727;_signature;BOOL ImmSetStatusWindowPos(HIMC, LPPOINT)
9191;_signature;BOOL SetMenuInfo(HMENU, LPCMENUINFO)
9902;_signature;BOOL CancelShutdown()
16627;_signature;BOOL CryptUnprotectData(DATA_BLOB*, LPWSTR*, DATA_BLOB*, PVOID, CRYPTPROTECT_PROMPTSTRUCT*, DWORD, DATA_BLOB*)
5865;typetag;enum
12279;_signature;MMRESULT mmioClose(HMMIO, UINT)
24301;_signature;HRESULT IOleInPlaceActiveObject_ResizeBorder_Proxy(IOleInPlaceActiveObject*, LPCRECT, IOleInPlaceUIWindow*, BOOL)
30895;_signature;char* ctime(const time_t*)
654;_signature;int _wcsicoll(const wchar_t*, const wchar_t*)
28554;_signature;HRESULT VarAnd(LPVARIANT, LPVARIANT, LPVARIANT)
9392;_signature;BOOL GetPhysicalCursorPos(LPPOINT)
27878;typetag;struct
22549;typetag;enum
13232;typetag;struct
23432;_signature;void AsyncIAdviseSink_Finish_OnSave_Proxy(AsyncIAdviseSink*)
21330;typetag;enum
7508;_signature;HRGN PathToRegion(HDC)
9325;_signature;BOOL SetWindowTextA(HWND, LPCSTR)
5761;_signature;HRESULT UnregisterApplicationRestart()
21252;_signature;BOOL IsValidDevmodeA(PDEVMODEA, size_t)
30947;_signature;int _cputs(const char*)
4128;_signature;PVOID EncodePointer(PVOID)
12456;typetag;struct
5327;_signature;BOOL AccessCheck(PSECURITY_DESCRIPTOR, HANDLE, DWORD, PGENERIC_MAPPING, PPRIVILEGE_SET, LPDWORD, LPDWORD, LPBOOL)
32273;typetag;struct
13535;typetag;struct
13540;typetag;union
14406;typetag;struct
10767;_signature;LSTATUS RegConnectRegistryExA(LPCSTR, HKEY, ULONG, PHKEY)
10950;typetag;struct
28643;typetag;struct
4127;_signature;BOOL SleepConditionVariableSRW(PCONDITION_VARIABLE, PSRWLOCK, DWORD, ULONG)
30441;typetag;struct
5624;_signature;BOOL SetInformationJobObject(HANDLE, JOBOBJECTINFOCLASS, LPVOID, DWORD)
7967;typetag;struct
16356;_signature;BOOL CryptSignAndEncodeCertificate(HCRYPTPROV_OR_NCRYPT_KEY_HANDLE, DWORD, DWORD, LPCSTR, const void*, PCRYPT_ALGORITHM_IDENTIFIER, const void*, BYTE*, DWORD*)
4854;_signature;DWORD WaitForMultipleObjectsEx(DWORD, const HANDLE*, BOOL, DWORD, BOOL)
34946;_signature;void (*)(int) signal(int, void (*)(int))
30852;_signature;int* __daylight()
10626;_signature;BOOL SetConsoleActiveScreenBuffer(HANDLE)
29012;_signature;BOOL ChooseFontW(LPCHOOSEFONTW)
14127;typetag;struct
12666;typetag;struct
8556;typetag;struct
6063;typetag;struct
9387;_signature;int ShowCursor(BOOL)
23211;typetag;struct
26931;typetag;struct
15531;typetag;struct
12295;_signature;MCIERROR mciSendCommandA(MCIDEVICEID, UINT, DWORD_PTR, DWORD_PTR)
13918;_signature;BOOL Shell_NotifyIconW(DWORD, PNOTIFYICONDATAW)
9505;_signature;int LookupIconIdFromDirectory(PBYTE, BOOL)
28521;_signature;HRESULT VarUI8FromBool(VARIANT_BOOL, ULONG64*)
17347;_signature;unsigned char* NdrConformantVaryingStructUnmarshall(PMIDL_STUB_MESSAGE, unsigned char**, PFORMAT_STRING, unsigned char)
5541;_signature;void SetEventWhenCallbackReturns(PTP_CALLBACK_INSTANCE, HANDLE)
5760;_signature;HRESULT RegisterApplicationRestart(PCWSTR, DWORD)
27930;_signature;unsigned char* HWND_UserUnmarshal64(unsigned long int*, unsigned char*, HWND*)
24291;_signature;unsigned char* HWND_UserUnmarshal64(unsigned long int*, unsigned char*, HWND*)
3781;typetag;enum
27416;typetag;struct
27092;_signature;HRESULT CreateIUriBuilder(IUri*, DWORD, DWORD_PTR, IUriBuilder**)
4548;_signature;BOOL SetThreadStackGuarantee(PULONG)
7406;_signature;BOOL GradientFill(HDC, PTRIVERTEX, ULONG, PVOID, ULONG, ULONG)
9426;_signature;BOOL SubtractRect(LPRECT, const RECT*, const RECT*)
28513;_signature;HRESULT VarUI8FromI4(LONG, ULONG64*)
9950;_signature;UINT GetWindowModuleFileNameW(HWND, LPWSTR, UINT)
30144;typetag;enum
6352;typetag;struct
20406;typetag;struct
9924;_signature;BOOL GetMonitorInfoW(HMONITOR, LPMONITORINFO)
7236;_signature;int AddFontResourceExW(LPCWSTR, DWORD, PVOID)
3869;_signature;void TpSetCallbackActivationContext(PTP_CALLBACK_ENVIRON, _ACTIVATION_CONTEXT*)
28413;_signature;HRESULT VarDateFromStr(LPCOLESTR, LCID, ULONG, DATE*)
14418;typetag;struct
21053;_signature;LONG AdvancedDocumentPropertiesA(HWND, HANDLE, LPSTR, PDEVMODEA, PDEVMODEA)
5755;_signature;BOOL GetNumaProximityNode(ULONG, PUCHAR)
5169;_signature;BOOL RemoveDirectoryTransactedW(LPCWSTR, HANDLE)
7179;_signature;UINT GetPaletteEntries(HPALETTE, UINT, UINT, LPPALETTEENTRY)
12871;_signature;RPC_STATUS RpcServerRegisterIfEx(RPC_IF_HANDLE, UUID*, void*, unsigned int, unsigned int, RPC_IF_CALLBACK_FN*)
29941;_signature;int _wprintf_s_l(const wchar_t*, _locale_t, ...)
18815;typetag;struct
6964;typetag;struct
13829;_signature;BOOL SHCreateProcessAsUserW(PSHCREATEPROCESSINFOW)
10295;typetag;enum
30758;_signature;intptr_t _spawnv(int, const char*, const char*const *)
10474;_signature;BOOL EnumSystemLocalesEx(LOCALE_ENUMPROCEX, DWORD, LPARAM, LPVOID)
4543;_signature;HANDLE CreateThread(LPSECURITY_ATTRIBUTES, SIZE_T, LPTHREAD_START_ROUTINE, LPVOID, DWORD, LPDWORD)
26440;typetag;struct
28414;_signature;HRESULT VarDateFromDisp(IDispatch*, LCID, DATE*)
5506;_signature;BOOL IsTokenUntrusted(HANDLE)
7418;_signature;HDC CreateEnhMetaFileW(HDC, LPCWSTR, const RECT*, LPCWSTR)
9127;_signature;BOOL EnableWindow(HWND, BOOL)
9614;_signature;LRESULT DefMDIChildProcW(HWND, UINT, WPARAM, LPARAM)
13157;typetag;struct
22570;typetag;struct
3876;_signature;void TpDestroyCallbackEnviron(PTP_CALLBACK_ENVIRON)
7436;_signature;BOOL GetTextMetricsW(HDC, LPTEXTMETRICW)
24000;typetag;enum
25326;_signature;HRESULT ITypeInfo_GetDocumentation_Proxy(ITypeInfo*, MEMBERID, BSTR*, BSTR*, DWORD*, BSTR*)
2207;typetag;struct
30834;_signature;int _heapset(unsigned int)
1591;typetag;struct
5162;_signature;BOOL CreateDirectoryExA(LPCSTR, LPCSTR, LPSECURITY_ATTRIBUTES)
30577;typetag;struct
5405;_signature;BOOL SetSecurityDescriptorGroup(PSECURITY_DESCRIPTOR, PSID, BOOL)
9539;typetag;struct
7183;_signature;BOOL GetRasterizerCaps(LPRASTERIZER_STATUS, UINT)
9008;_signature;DWORD CharUpperBuffA(LPSTR, DWORD)
6719;typetag;enum
20441;typetag;struct
16662;typetag;struct
5633;_signature;BOOL FindNextVolumeA(HANDLE, LPSTR, DWORD)
23658;_signature;HRESULT StgGetIFillLockBytesOnILockBytes(ILockBytes*, IFillLockBytes**)
24975;typetag;struct
33711;typetag;struct
16278;_signature;BOOL CertUnregisterPhysicalStore(const void*, DWORD, LPCWSTR)
4738;typetag;enum
1443;typetag;struct
25318;_signature;HRESULT ITypeInfo_GetVarDesc_Proxy(ITypeInfo*, UINT, VARDESC**)
28570;_signature;HRESULT VarNot(LPVARIANT, LPVARIANT)
30955;_signature;int _vcprintf_s(const char*, va_list)
9003;_signature;BOOL CharToOemBuffW(LPCWSTR, LPSTR, DWORD)
19041;typetag;struct
34921;_signature;LPWSTR find_InterfaceName(char*)
563;_signature;int _strncoll(const char*, const char*, size_t)
16887;typetag;struct
29829;_signature;int setvbuf(FILE*, char*, int, size_t)
30814;_signature;errno_t _ftime32_s(__timeb32*)
28506;_signature;HRESULT VarUI4FromBool(VARIANT_BOOL, ULONG*)
30630;_signature;int listen(SOCKET, int)
14245;_signature;int listen(SOCKET, int)
4257;typetag;struct
7862;typetag;struct
33307;typetag;struct
34094;typetag;struct
4656;_signature;BOOL LockFileEx(HANDLE, DWORD, DWORD, DWORD, DWORD, LPOVERLAPPED)
11476;_signature;MMRESULT waveOutOpen(LPHWAVEOUT, UINT, LPCWAVEFORMATEX, DWORD_PTR, DWORD_PTR, DWORD)
5295;_signature;BOOL SetFileBandwidthReservation(HANDLE, DWORD, DWORD, BOOL, LPDWORD, LPDWORD)
28425;_signature;HRESULT VarCyFromR4(FLOAT, CY*)
7570;_signature;HCOLORSPACE CreateColorSpaceW(LPLOGCOLORSPACEW)
21363;_signature;BOOL GetPrinterDriver2A(HWND, HANDLE, LPSTR, DWORD, LPBYTE, DWORD, LPDWORD)
5453;_signature;BOOL LookupPrivilegeValueA(LPCSTR, LPCSTR, PLUID)
9149;_signature;int GetMenuStringW(HMENU, UINT, LPWSTR, int, UINT)
10620;_signature;BOOL GetConsoleHistoryInfo(PCONSOLE_HISTORY_INFO)
14833;_signature;SECURITY_STATUS NCryptFreeObject(NCRYPT_HANDLE)
16431;typetag;struct
23592;_signature;void CoFreeUnusedLibraries()
11692;_signature;MMRESULT midiStreamProperty(HMIDISTRM, LPBYTE, DWORD)
7496;_signature;int StartPage(HDC)
7510;_signature;BOOL SelectClipPath(HDC, int)
22653;typetag;struct
20304;typetag;struct
13678;_signature;HINSTANCE ShellExecuteA(HWND, LPCSTR, LPCSTR, LPCSTR, LPCSTR, INT)
20994;_signature;HANDLE GetSpoolFileHandle(HANDLE)
5689;typetag;struct
3306;_signature;DWORD64 RtlGetEnabledExtendedFeatures(DWORD64)
7363;_signature;BOOL SetRectRgn(HRGN, int, int, int, int)
10698;_signature;DWORD GetFileVersionInfoSizeW(LPCWSTR, LPDWORD)
17342;_signature;void NdrCorrelationPass(PMIDL_STUB_MESSAGE)
22095;_signature;HRESULT ISequentialStream_RemoteRead_Proxy(ISequentialStream*, byte*, ULONG, ULONG*)
5375;_signature;BOOL InitializeAcl(PACL, DWORD, DWORD)
5596;_signature;BOOL GetVersionExW(LPOSVERSIONINFOW)
16116;typetag;struct
24095;typetag;struct
15815;_signature;HCRYPTMSG CryptMsgDuplicate(HCRYPTMSG)
26809;_signature;HRESULT IBindStatusCallback_RemoteGetBindInfo_Proxy(IBindStatusCallback*, DWORD*, RemBINDINFO*, RemSTGMEDIUM*)
9345;_signature;DWORD GetWindowContextHelpId(HWND)
9327;_signature;int GetWindowTextA(HWND, LPSTR, int)
14424;typetag;struct
16657;typetag;struct
32736;typetag;struct
17572;typetag;struct
552;_signature;errno_t memmove_s(void*, rsize_t, const void*, rsize_t)
9013;_signature;DWORD CharLowerBuffW(LPWSTR, DWORD)
17653;typetag;enum
11406;typetag;struct
15793;typetag;struct
10384;_signature;int GetDateFormatW(LCID, DWORD, const SYSTEMTIME*, LPCWSTR, LPWSTR, int)
11264;typetag;struct
7435;_signature;BOOL GetTextMetricsA(HDC, LPTEXTMETRICA)
8149;typetag;struct
5652;typetag;struct
23627;_signature;BOOL CoFileTimeToDosDateTime(FILETIME*, LPWORD, LPWORD)
26962;typetag;struct
17681;typetag;struct
572;_signature;errno_t _strlwr_s(char*, size_t)
3727;typetag;struct
17177;typetag;struct
28553;_signature;HRESULT VarAdd(LPVARIANT, LPVARIANT, LPVARIANT)
5752;_signature;BOOL GetNumaNodeProcessorMaskEx(USHORT, PGROUP_AFFINITY)
30982;_signature;wint_t _ungetwch(wint_t)
22452;_signature;HRESULT AsyncIAdviseSink_Finish_RemoteOnSave_Proxy(AsyncIAdviseSink*)
7177;_signature;UINT GetOutlineTextMetricsA(HDC, UINT, LPOUTLINETEXTMETRICA)
30868;_signature;tm* _localtime32(const __time32_t*)
8984;_signature;HANDLE GetClipboardData(UINT)
7580;_signature;int EnumICMProfilesA(HDC, ICMENUMPROCA, LPARAM)
10679;typetag;struct
10791;_signature;LSTATUS RegEnumValueW(HKEY, DWORD, LPWSTR, LPDWORD, LPDWORD, LPDWORD, LPBYTE, LPDWORD)
14695;typetag;struct
16999;_signature;DWORD DuplicateEncryptionInfoFile(LPCWSTR, LPCWSTR, DWORD, DWORD, const LPSECURITY_ATTRIBUTES)
31397;_signature;unsigned char iec905_destroy_msg_cntrl(IEC905_MSG_CNTRL*)
31174;_signature;unsigned char iec905_destroy_msg_cntrl(IEC905_MSG_CNTRL*)
31569;_signature;unsigned char iec905_destroy_msg_cntrl(IEC905_MSG_CNTRL*)
30673;_signature;int WSAEnumNetworkEvents(SOCKET, HANDLE, LPWSANETWORKEVENTS)
5578;typetag;struct
13146;_signature;RPC_STATUS RpcBindingInqAuthInfoW(RPC_BINDING_HANDLE, RPC_WSTR*, unsigned long int*, unsigned long int*, RPC_AUTH_IDENTITY_HANDLE*, unsigned long int*)
5353;_signature;BOOL PrivilegedServiceAuditAlarmA(LPCSTR, LPCSTR, HANDLE, PPRIVILEGE_SET, BOOL)
28292;_signature;HRESULT SafeArrayUnlock(SAFEARRAY*)
10241;typetag;struct
29991;_signature;FILE* _wfdopen(int, const wchar_t*)
20170;typetag;struct
22883;typetag;struct
678;typetag;struct
31025;typetag;struct
14912;typetag;struct
11638;typetag;struct
21478;_signature;unsigned long int _strtoul_l(const char*, char**, int, _locale_t)
27523;_signature;HRESULT CopyStgMedium(const STGMEDIUM*, STGMEDIUM*)
272;_signature;int _iswcsymf_l(wint_t, _locale_t)
5244;_signature;BOOL ReplaceFileW(LPCWSTR, LPCWSTR, LPCWSTR, DWORD, LPVOID, LPVOID)
25148;_signature;HRESULT ITypeLib2_RemoteGetLibStatistics_Proxy(ITypeLib2*, ULONG*, ULONG*)
18148;typetag;struct
1618;typetag;struct
8974;_signature;BOOL CallMsgFilterA(LPMSG, int)
5471;_signature;BOOL GetComputerNameW(LPWSTR, LPDWORD)
7892;typetag;struct
33138;typetag;struct
3765;typetag;enum
4124;_signature;void WakeConditionVariable(PCONDITION_VARIABLE)
28470;_signature;HRESULT VarI1FromR4(FLOAT, CHAR*)
578;_signature;int strncmp(const char*, const char*, size_t)
12290;_signature;MMRESULT mmioAscend(HMMIO, LPMMCKINFO, UINT)
16248;_signature;BOOL CertControlStore(HCERTSTORE, DWORD, DWORD, const void*)
16241;_signature;BOOL CertSerializeCTLStoreElement(PCCTL_CONTEXT, DWORD, BYTE*, DWORD*)
19603;typetag;struct
28291;_signature;HRESULT SafeArrayLock(SAFEARRAY*)
19644;_signature;LONG SCardListInterfacesW(SCARDCONTEXT, LPCWSTR, LPGUID, LPDWORD)
8376;_signature;int wsprintfA(LPSTR, LPCSTR, ...)
5400;_signature;BOOL GetSecurityDescriptorDacl(PSECURITY_DESCRIPTOR, LPBOOL, PACL*, LPBOOL)
2999;typetag;struct
5573;_signature;HANDLE CreateBoundaryDescriptorW(LPCWSTR, ULONG)
33583;typetag;struct
17327;_signature;unsigned char* NdrConformantStringMarshall(PMIDL_STUB_MESSAGE, unsigned char*, PFORMAT_STRING)
11034;_signature;LPARAM PackDDElParam(UINT, UINT_PTR, UINT_PTR)
5002;_signature;DWORD GetLogicalDriveStringsW(DWORD, LPWSTR)
17915;typetag;struct
4605;_signature;BOOL SetFileCompletionNotificationModes(HANDLE, UCHAR)
22316;_signature;HRESULT IEnumSTATDATA_RemoteNext_Proxy(IEnumSTATDATA*, ULONG, STATDATA*, ULONG*)
3773;typetag;enum
5911;_signature;BOOLEAN CreateSymbolicLinkTransactedW(LPCWSTR, LPCWSTR, DWORD, HANDLE)
31398;_signature;IEC905_KEY_INFO* iec905_add_current_key(IEC905_MSG_CNTRL*, unsigned char, unsigned short int, unsigned char*, unsigned char*, unsigned long int)
31175;_signature;IEC905_KEY_INFO* iec905_add_current_key(IEC905_MSG_CNTRL*, unsigned char, unsigned short int, unsigned char*, unsigned char*, unsigned long int)
31567;_signature;IEC905_KEY_INFO* iec905_add_current_key(IEC905_MSG_CNTRL*, unsigned char, unsigned short int, unsigned char*, unsigned char*, unsigned long int)
7641;typetag;struct
17480;_signature;RPC_STATUS RpcSmDisableAllocate()
7350;_signature;int SetDIBitsToDevice(HDC, int, int, DWORD, DWORD, int, int, UINT, UINT, const void*, const BITMAPINFO*, UINT)
30689;_signature;int WSASend(SOCKET, LPWSABUF, DWORD, LPDWORD, DWORD, LPWSAOVERLAPPED, LPWSAOVERLAPPED_COMPLETION_ROUTINE)
28596;_signature;HRESULT VarBstrCat(BSTR, BSTR, LPBSTR)
10659;_signature;BOOL SetConsoleCP(UINT)
4982;_signature;HANDLE OpenWaitableTimerA(DWORD, BOOL, LPCSTR)
23438;_signature;void AsyncIAdviseSink2_Begin_OnLinkSrcChange_Proxy(AsyncIAdviseSink2*, IMoniker*)
5445;_signature;BOOL LookupAccountSidA(LPCSTR, PSID, LPSTR, LPDWORD, LPSTR, LPDWORD, PSID_NAME_USE)
21177;_signature;BOOL FreePrinterNotifyInfo(PPRINTER_NOTIFY_INFO)
4685;_signature;BOOL GetDevicePowerState(HANDLE, BOOL*)
5394;_signature;BOOL IsValidSecurityDescriptor(PSECURITY_DESCRIPTOR)
10703;_signature;BOOL GetFileVersionInfoExA(DWORD, LPCSTR, DWORD, DWORD, LPVOID)
12846;_signature;RPC_STATUS RpcBindingToStringBindingW(RPC_BINDING_HANDLE, RPC_WSTR*)
16728;_signature;BOOL CertGetCertificateChain(HCERTCHAINENGINE, PCCERT_CONTEXT, LPFILETIME, HCERTSTORE, PCERT_CHAIN_PARA, DWORD, LPVOID, PCCERT_CHAIN_CONTEXT*)
20254;typetag;struct
4413;_signature;BOOL QueryIdleProcessorCycleTime(PULONG, PULONG64)
25010;_signature;HRESULT ITypeInfo_LocalInvoke_Proxy(ITypeInfo*)
29815;_signature;int remove(const char*)
22846;typetag;struct
31726;typetag;struct
24941;_signature;HRESULT IEnumVARIANT_RemoteNext_Proxy(IEnumVARIANT*, ULONG, VARIANT*, ULONG*)
4855;_signature;DWORD SignalObjectAndWait(HANDLE, HANDLE, DWORD, BOOL)
29253;typetag;struct
16216;_signature;DWORD CertEnumCTLContextProperties(PCCTL_CONTEXT, DWORD)
23787;typetag;struct
5193;_signature;BOOL GetFileAttributesTransactedA(LPCSTR, GET_FILEEX_INFO_LEVELS, LPVOID, HANDLE)
10640;_signature;DWORD GetConsoleTitleA(LPSTR, DWORD)
5280;_signature;BOOL GetNamedPipeClientProcessId(HANDLE, PULONG)
20223;typetag;struct
25071;_signature;HRESULT ITypeInfo2_RemoteGetDocumentation2_Proxy(ITypeInfo2*, MEMBERID, LCID, DWORD, BSTR*, DWORD*, BSTR*)
14511;_signature;BOOL CryptSetProviderExW(LPCWSTR, DWORD, DWORD*, DWORD)
3297;typetag;enum
10938;_signature;DWORD WNetGetResourceInformationW(LPNETRESOURCEW, LPVOID, LPDWORD, LPWSTR*)
21444;_signature;void* bsearch(const void*, const void*, size_t, size_t, int (*)(const void*, const void*))
31845;typetag;struct
27947;_signature;HRESULT IBindHost_MonikerBindToObject_Stub(IBindHost*, IMoniker*, IBindCtx*, IBindStatusCallback*, const IID*const , IUnknown**)
15127;typetag;struct
29038;typetag;struct
28510;_signature;HRESULT VarUI4FromDec(const DECIMAL*, ULONG*)
4710;_signature;BOOL GetCommState(HANDLE, LPDCB)
10816;_signature;LSTATUS RegSaveKeyA(HKEY, LPCSTR, const LPSECURITY_ATTRIBUTES)
30703;_signature;INT WSALookupServiceNextA(HANDLE, DWORD, LPDWORD, LPWSAQUERYSETA)
29688;_signature;UINT ImmGetDescriptionA(HKL, LPSTR, UINT)
11506;_signature;MMRESULT waveInGetID(HWAVEIN, LPUINT)
9811;_signature;LONG ChangeDisplaySettingsExW(LPCWSTR, DEVMODEW*, HWND, DWORD, LPVOID)
10357;_signature;BOOL GetCPInfo(UINT, LPCPINFO)
23585;_signature;BOOL CoIsHandlerConnected(LPUNKNOWN)
30892;_signature;wchar_t* _wctime(const time_t*)
7568;_signature;BOOL GetLogColorSpaceW(HCOLORSPACE, LPLOGCOLORSPACEW, DWORD)
